Cycle,Year,DailyGDP,CyclyGDP,Population,GDPperCapita,Unemployment,Inflation
5684,15.5726,420.107,0,118,3.56022,17.7966,3.62286
5685,15.5753,362.343,0,118,3.0707,20.339,4.27275
5686,15.5781,524.353,0,118,4.44367,23.7288,-3.04308
5687,15.5808,493.537,0,118,4.18252,24.5763,-4.9263
5688,15.5836,421.118,0,118,3.56879,22.0339,-1.77532
5689,15.5863,413.261,0,118,3.50222,22.8814,2.92145
5690,15.589,430.159,0,118,3.64541,21.1864,4.08882
5691,15.5918,448.73,0,118,3.8028,22.8814,-8.02125
5692,15.5945,463.276,0,118,3.92607,20.339,4.36362
5693,15.5973,446.701,0,118,3.7856,18.6441,-1.43495
5694,15.6,556.726,0,118,4.71801,22.8814,2.90582
5695,15.6027,514.025,0,118,4.35614,17.7966,-5.05689
5696,15.6055,299.863,0,118,2.54121,22.8814,4.8077
5697,15.6082,469.324,0,118,3.97732,23.7288,4.9347
5698,15.611,425.562,0,118,3.60646,19.4915,-2.68969
5699,15.6137,532.54,0,118,4.51305,15.2542,-5.85948
5700,15.6164,456.365,0,118,3.8675,19.4915,-2.69949
5701,15.6192,323.053,0,118,2.73774,22.0339,13.2614
5702,15.6219,507.416,0,118,4.30014,19.4915,-1.83198
5703,15.6247,488.706,0,118,4.14158,20.339,-12.7734
5704,15.6274,431.368,0,118,3.65566,22.8814,7.54427
5705,15.6301,455.847,0,118,3.86311,22.8814,5.67458
5706,15.6329,472.908,0,118,4.00769,20.339,-7.90187
5707,15.6356,396.788,0,118,3.36261,20.339,1.51324
5708,15.6384,484.804,0,118,4.10851,14.4068,-4.83887
5709,15.6411,380.238,0,118,3.22235,16.1017,5.93318
5710,15.6438,482.685,0,118,4.09055,16.1017,5.10318
5711,15.6466,445.494,0,118,3.77537,12.7119,-5.67649
5712,15.6493,441.812,0,118,3.74417,18.6441,2.55445
5713,15.6521,497.954,0,118,4.21995,15.2542,-3.70653
5714,15.6548,411.611,0,118,3.48823,11.0169,7.77264
5715,15.6575,462.79,0,118,3.92195,14.4068,-12.919
5716,15.6603,339.24,0,118,2.87491,13.5593,11.5959
5717,15.663,469.29,0,118,3.97703,8.47458,-1.39896
5718,15.6658,443.121,0,118,3.75526,11.8644,-0.271633
5719,15.6685,476.677,0,118,4.03963,15.2542,2.94591
5720,15.6712,405.775,0,118,3.43877,16.1017,5.55607
5721,15.674,469.061,0,118,3.97509,16.9492,-9.69044
5722,15.6767,537.453,0,118,4.55469,13.5593,-0.00234151
5723,15.6795,370.46,0,118,3.13949,12.7119,-8.64848
5724,15.6822,490.294,0,118,4.15504,10.1695,14.4253
5725,15.6849,480.499,0,118,4.07203,11.0169,-5.91796
5726,15.6877,299.468,0,118,2.53786,11.8644,9.34096
5727,15.6904,496.53,0,118,4.20788,12.7119,-8.24426
5728,15.6932,375.271,0,118,3.18027,10.1695,5.19745
5729,15.6959,524.599,0,118,4.44576,11.0169,-3.32148
5730,15.6986,360.063,0,118,3.05138,11.0169,-4.62281
5731,15.7014,432.736,0,118,3.66726,15.2542,0.588239
5732,15.7041,363.292,0,118,3.07875,15.2542,8.78338
5733,15.7068,526.644,0,118,4.46309,12.7119,-6.43215
5734,15.7096,369.813,0,118,3.13401,9.32203,4.38206
5735,15.7123,499.034,0,118,4.2291,14.4068,0.865917
5736,15.7151,408.142,0,118,3.45883,15.2542,-2.44756
5737,15.7178,504.112,0,118,4.27213,16.9492,3.55196
5738,15.7205,471.015,0,118,3.99165,11.8644,-1.59546
5739,15.7233,385.718,0,118,3.2688,12.7119,6.91319
5740,15.726,496.939,0,118,4.21135,10.1695,-12.4897
5741,15.7288,391.769,0,118,3.32008,12.7119,4.45831
5742,15.7315,423.67,0,118,3.59042,5.08475,-2.79308
5743,15.7342,510.432,0,118,4.32569,11.8644,4.10298
5744,15.737,405.18,0,118,3.43373,17.7966,-0.291133
5745,15.7397,499.902,0,119,4.20086,14.2857,-7.18376
5746,15.7425,427.572,0,119,3.59305,10.9244,12.3242
5747,15.7452,436.823,0,119,3.67078,17.6471,-6.81791
5748,15.7479,454.939,0,119,3.82302,18.4874,-0.237934
5749,15.7507,533.714,0,119,4.48499,19.3277,4.15865
5750,15.7534,408.029,0,119,3.42881,21.8487,-8.08717
5751,15.7562,455.409,0,119,3.82697,18.4874,2.40681
5752,15.7589,427.738,0,119,3.59444,14.2857,16.8029
5753,15.7616,472.4,0,119,3.96974,13.4454,-17.9579
5754,15.7644,383.471,0,119,3.22244,8.40336,1.46883
5755,15.7671,402.388,0,119,3.38141,10.084,11.5745
5756,15.7699,463.269,0,119,3.89302,12.605,2.19409
5757,15.7726,487.355,0,119,4.09542,11.7647,-7.29987
5758,15.7753,331.102,0,119,2.78237,9.2437,10.6743
5759,15.7781,515.724,0,119,4.33381,8.40336,-4.38515
5760,15.7808,393.984,0,119,3.31079,10.9244,-3.55208
5761,15.7836,448.817,0,119,3.77157,18.4874,1.26008
5762,15.7863,447.827,0,119,3.76325,16.8067,2.0471
5763,15.789,409.255,0,119,3.43912,18.4874,0.525522
5764,15.7918,408.195,0,119,3.43021,15.9664,1.00343
5765,15.7945,519.227,0,119,4.36325,19.3277,-4.2965
5766,15.7973,344.543,0,119,2.89532,18.4874,8.86676
5767,15.8,517.7,0,119,4.35042,15.9664,-7.53405
5768,15.8027,347.298,0,119,2.91847,18.4874,2.60007
5769,15.8055,533.585,0,119,4.48391,19.3277,-5.02298
5770,15.8082,522.686,0,119,4.39232,20.1681,-4.64329
5771,15.811,458.381,0,119,3.85194,15.9664,-0.902274
5772,15.8137,456.857,0,119,3.83913,15.1261,7.16936
5773,15.8164,412.864,0,119,3.46944,11.7647,-2.27371
5774,15.8192,353.128,0,119,2.96746,13.4454,11.4501
5775,15.8219,546.026,0,119,4.58845,19.3277,-9.68786
5776,15.8247,402.902,0,119,3.38573,21.8487,0.458377
5777,15.8274,480.038,0,119,4.03394,25.2101,8.671
5778,15.8301,439.141,0,119,3.69026,19.3277,-9.51403
5779,15.8329,498.374,0,119,4.18802,13.4454,4.40939
5780,15.8356,417.476,0,119,3.5082,15.9664,4.70941
5781,15.8384,411.261,0,119,3.45597,18.4874,-3.89145
5782,15.8411,486.037,0,119,4.08434,19.3277,-1.11281
5783,15.8438,433.202,0,119,3.64035,21.0084,2.76096
5784,15.8466,480.389,0,119,4.03688,24.3697,-2.82605
5785,15.8493,450.917,0,119,3.78922,21.0084,2.30238
5786,15.8521,432.226,0,119,3.63215,22.6891,-11.1345
5787,15.8548,487.202,0,119,4.09413,25.2101,12.7192
5788,15.8575,385.082,0,119,3.23598,22.6891,-1.45724
5789,15.8603,429.439,0,119,3.60873,26.0504,-4.58954
5790,15.863,512.138,0,119,4.30368,22.6891,3.20358
5791,15.8658,369.848,0,119,3.10797,21.0084,4.31283
5792,15.8685,439.702,0,119,3.69497,13.4454,3.13101
5793,15.8712,421.726,0,119,3.54391,13.4454,-6.34503
5794,15.874,434.736,0,119,3.65324,6.72269,10.9143
5795,15.8767,457.079,0,119,3.841,11.7647,-5.61348
5796,15.8795,452.803,0,119,3.80507,7.56303,-5.24269
5797,15.8822,508.357,0,119,4.27191,12.605,-0.685185
5798,15.8849,429.015,0,119,3.60517,18.4874,0.882925
5799,15.8877,470.55,0,119,3.9542,18.4874,6.0255
5800,15.8904,359.052,0,119,3.01724,15.9664,0.991442
5801,15.8932,487.893,0,119,4.09994,17.6471,-17.499
5802,15.8959,328.907,0,119,2.76393,17.6471,19.8468
5803,15.8986,547.07,0,119,4.59723,13.4454,1.73554
5804,15.9014,211.041,0,119,1.77346,18.4874,13.5256
5805,15.9041,502.166,0,119,4.21988,14.2857,-15.8774
5806,15.9068,303.843,0,119,2.5533,13.4454,3.27831
5807,15.9096,498.282,0,119,4.18724,17.6471,-8.54233
5808,15.9123,351.538,0,119,2.9541,21.0084,9.5106
5809,15.9151,467.867,0,119,3.93166,21.0084,-6.13546
5810,15.9178,381.397,0,119,3.20502,26.8908,0.57436
5811,15.9205,461.345,0,119,3.87685,17.6471,0.151297
5812,15.9233,477.715,0,119,4.01441,22.6891,-0.721835
5813,15.926,449.375,0,119,3.77626,21.0084,-4.95252
5814,15.9288,420.114,0,119,3.53037,19.3277,4.3594
5815,15.9315,424.505,0,119,3.56727,22.6891,11.4088
5816,15.9342,492.963,0,119,4.14254,26.0504,-14.5485
5817,15.937,418.224,0,119,3.51449,21.8487,7.0586
5818,15.9397,405.881,0,119,3.41076,24.3697,7.26429
5819,15.9425,498.648,0,119,4.19032,19.3277,-11.0759
5820,15.9452,402.756,0,119,3.3845,19.3277,2.17836
5821,15.9479,530.827,0,119,4.46073,19.3277,-0.551855
5822,15.9507,409.361,0,119,3.44001,17.6471,0.987289
5823,15.9534,431.018,0,119,3.622,18.4874,7.85861
5824,15.9562,525.918,0,119,4.41948,21.0084,-2.85976
5825,15.9589,430.482,0,119,3.6175,19.3277,-9.34503
5826,15.9616,422.325,0,119,3.54895,19.3277,3.67916
5827,15.9644,497.733,0,119,4.18263,17.6471,-4.85061
5828,15.9671,313.941,0,119,2.63816,18.4874,12.7063
5829,15.9699,493.706,0,119,4.14879,19.3277,-9.5008
5830,15.9726,291.292,0,119,2.44783,16.8067,6.00191
5831,15.9753,482.293,0,119,4.05288,18.4874,0.707719
5832,15.9781,413.44,0,119,3.47429,15.1261,2.65698
5833,15.9808,436.445,0,119,3.66761,16.8067,5.56435
5834,15.9836,480.158,0,119,4.03494,20.1681,-15.1308
5835,15.9863,430.186,0,119,3.61501,15.9664,11.9906
5836,15.989,464.416,0,119,3.90265,15.1261,0.759949
5837,15.9918,395.122,0,119,3.32035,16.8067,3.47485
5838,15.9945,413.527,0,119,3.47501,16.8067,-12.981
5839,15.9973,494.211,0,119,4.15303,18.4874,0.34439
5840,16,485.871,161023,119,4.08295,13.4454,4.21109
5841,16.0027,373.276,0,119,3.13677,7.56303,3.81912
5842,16.0055,452.516,0,119,3.80266,15.1261,-19.1811
5843,16.0082,392.971,0,119,3.30228,15.1261,17.5535
5844,16.011,394.339,0,119,3.31377,19.3277,1.58709
5845,16.0137,501.276,0,119,4.2124,14.2857,1.94608
5846,16.0164,368.595,0,119,3.09743,15.1261,0.360307
5847,16.0192,491.988,0,119,4.13435,16.8067,-5.02619
5848,16.0219,433.112,0,119,3.6396,15.9664,6.45854
5849,16.0247,425.561,0,119,3.57614,18.4874,3.0496
5850,16.0274,494.316,0,119,4.15392,18.4874,-7.52603
5851,16.0301,450.793,0,119,3.78817,20.1681,-2.15511
5852,16.0329,449.3,0,119,3.77563,20.1681,5.14509
5853,16.0356,414.545,0,119,3.48357,19.3277,-4.58989
5854,16.0384,446.267,0,119,3.75014,24.3697,6.44271
5855,16.0411,466.329,0,119,3.91873,22.6891,-4.12276
5856,16.0438,426.303,0,119,3.58238,24.3697,-0.365989
5857,16.0466,432.48,0,119,3.63429,31.0924,6.22322
5858,16.0493,517.009,0,119,4.34461,29.4118,-8.45653
5859,16.0521,314.481,0,119,2.6427,29.4118,10.6852
5860,16.0548,519.354,0,119,4.36432,31.0924,-4.96298
5861,16.0575,413.791,0,119,3.47723,26.0504,5.56823
5862,16.0603,420.428,0,119,3.53301,21.0084,-5.4846
5863,16.063,456.487,0,119,3.83603,22.6891,3.75121
5864,16.0658,463.507,0,119,3.89501,22.6891,-4.80847
5865,16.0685,373.906,0,119,3.14207,18.4874,9.07359
5866,16.0712,428.448,0,119,3.6004,14.2857,-3.14664
5867,16.074,423.102,0,119,3.55548,10.9244,-3.5444
5868,16.0767,502.66,0,119,4.22403,20.1681,-7.11723
5869,16.0795,367.889,0,119,3.0915,22.6891,13.3904
5870,16.0822,410.964,0,119,3.45348,18.4874,3.00437
5871,16.0849,482.171,0,119,4.05186,15.1261,0.379469
5872,16.0877,392.515,0,119,3.29845,15.9664,-6.07026
5873,16.0904,471.447,0,119,3.96174,11.7647,-3.41724
5874,16.0932,371.643,0,119,3.12305,10.084,3.33149
5875,16.0959,496.923,0,119,4.17582,5.04202,5.26097
5876,16.0986,464.572,0,119,3.90397,15.1261,-1.25795
5877,16.1014,472.544,0,119,3.97096,19.3277,-7.62536
5878,16.1041,373.246,0,119,3.13652,14.2857,-0.760446
5879,16.1068,400.658,0,119,3.36688,14.2857,11.638
5880,16.1096,472.333,0,119,3.96919,10.9244,-7.89899
5881,16.1123,400.044,0,119,3.36172,10.9244,4.24038
5882,16.1151,462.299,0,119,3.88486,8.40336,-0.946898
5883,16.1178,458.878,0,119,3.85612,16.8067,0.362855
5884,16.1205,529.793,0,119,4.45205,12.605,-7.22434
5885,16.1233,372.286,0,119,3.12845,13.4454,6.3545
5886,16.126,465.622,0,119,3.91279,14.2857,-1.53966
5887,16.1288,443.641,0,119,3.72807,14.2857,-4.72087
5888,16.1315,345.42,0,120,2.8785,17.5,10.8918
5889,16.1342,439.302,0,120,3.66085,21.6667,-5.6874
5890,16.137,469.714,0,120,3.91429,21.6667,-3.87734
5891,16.1397,463.148,0,120,3.85957,25,7.27036
5892,16.1425,421.199,0,120,3.50999,20.8333,0.924071
5893,16.1452,480.26,0,120,4.00217,20.8333,1.62858
5894,16.1479,554.989,0,120,4.62491,18.3333,-5.07578
5895,16.1507,503.559,0,120,4.19633,15.8333,-3.21781
5896,16.1534,481.484,0,120,4.01237,15,2.44588
5897,16.1562,430.143,0,119,3.61465,20.1681,-2.72197
5898,16.1589,379.139,0,119,3.18604,15.9664,0.415341
5899,16.1616,480.77,0,119,4.04009,10.9244,-2.74108
5900,16.1644,420.065,0,119,3.52996,11.7647,8.42711
5901,16.1671,416.168,0,119,3.49721,17.6471,2.78766
5902,16.1699,523.712,0,119,4.40094,21.0084,-5.02545
5903,16.1726,368.407,0,119,3.09585,21.0084,-1.88681
5904,16.1753,413.859,0,119,3.47781,24.3697,4.11787
5905,16.1781,505.502,0,119,4.24792,20.1681,1.16932
5906,16.1808,427.185,0,119,3.58979,18.4874,-7.04236
5907,16.1836,488.523,0,119,4.10524,15.9664,9.49247
5908,16.1863,497.858,0,119,4.18368,15.9664,-5.15231
5909,16.189,424.066,0,119,3.56358,16.8067,2.41654
5910,16.1918,366.072,0,119,3.07623,20.1681,5.09036
5911,16.1945,427.969,0,119,3.59638,19.3277,7.55587
5912,16.1973,440.536,0,119,3.70198,15.9664,-20.41
5913,16.2,431.432,0,119,3.62548,16.8067,18.7445
5914,16.2027,471.25,0,119,3.96008,18.4874,-0.700793
5915,16.2055,467.717,0,119,3.93039,16.8067,2.7532
5916,16.2082,403.428,0,119,3.39015,14.2857,-6.00434
5917,16.211,465.675,0,119,3.91324,7.56303,1.16299
5918,16.2137,505.686,0,119,4.24946,8.40336,-3.35319
5919,16.2164,438.953,0,119,3.68868,10.9244,-1.35968
5920,16.2192,495.43,0,119,4.16328,14.2857,4.54987
5921,16.2219,511.809,0,119,4.30091,13.4454,-6.53273
5922,16.2247,403.496,0,119,3.39072,18.4874,2.19645
5923,16.2274,428.824,0,119,3.60357,15.1261,-7.43594
5924,16.2301,438.444,0,119,3.68441,19.3277,8.05262
5925,16.2329,419.853,0,119,3.52818,15.9664,-2.01324
5926,16.2356,412.802,0,119,3.46893,15.1261,0.661512
5927,16.2384,469.701,0,119,3.94706,19.3277,1.67883
5928,16.2411,474.273,0,119,3.98549,15.1261,-2.14933
5929,16.2438,504.165,0,119,4.23668,13.4454,-3.63216
5930,16.2466,356.934,0,119,2.99945,11.7647,-8.73152
5931,16.2493,530.555,0,119,4.45844,10.084,14.2343
5932,16.2521,434.141,0,119,3.64825,13.4454,1.57938
5933,16.2548,467.921,0,119,3.93211,15.9664,-1.29552
5934,16.2575,448.287,0,119,3.76712,19.3277,-2.13563
5935,16.2603,449.377,0,119,3.77627,14.2857,2.44613
5936,16.263,413.689,0,119,3.47637,9.2437,-8.94229
5937,16.2658,396.295,0,119,3.33021,8.40336,10.1648
5938,16.2685,438.3,0,119,3.68319,15.9664,0.544941
5939,16.2712,469.9,0,119,3.94874,17.6471,-2.7375
5940,16.274,490.261,0,119,4.11984,11.7647,-0.781352
5941,16.2767,432.85,0,119,3.63739,10.9244,-1.038
5942,16.2795,391.424,0,119,3.28928,14.2857,6.87136
5943,16.2822,419.513,0,119,3.52532,14.2857,-5.14304
5944,16.2849,454.765,0,119,3.82156,12.605,4.78966
5945,16.2877,475.325,0,119,3.99433,15.9664,-2.01163
5946,16.2904,455.122,0,120,3.79268,14.1667,-2.21312
5947,16.2932,471.936,0,120,3.9328,17.5,-2.52717
5948,16.2959,445.988,0,120,3.71657,20,-9.99837
5949,16.2986,454.035,0,120,3.78362,18.3333,4.79849
5950,16.3014,430.336,0,120,3.58613,13.3333,11.1218
5951,16.3041,479.599,0,120,3.99666,16.6667,-3.04054
5952,16.3068,382.258,0,120,3.18548,12.5,-0.370395
5953,16.3096,488.872,0,120,4.07394,12.5,5.47682
5954,16.3123,490.197,0,120,4.08497,10,-0.752248
5955,16.3151,466.892,0,120,3.89077,12.5,-7.58328
5956,16.3178,410.956,0,120,3.42463,15,8.41419
5957,16.3205,432.917,0,120,3.60764,14.1667,1.62604
5958,16.3233,412.675,0,120,3.43896,10.8333,-3.54104
5959,16.326,492.528,0,120,4.1044,11.6667,3.35479
5960,16.3288,479.775,0,120,3.99812,11.6667,-5.51169
5961,16.3315,434.281,0,120,3.61901,10,-0.530035
5962,16.3342,458.754,0,120,3.82295,16.6667,4.48713
5963,16.337,476.877,0,120,3.97398,13.3333,-3.39949
5964,16.3397,402.19,0,120,3.35159,9.16667,-1.77069
5965,16.3425,433.719,0,120,3.61432,9.16667,5.36009
5966,16.3452,461.516,0,120,3.84597,11.6667,-5.53479
5967,16.3479,435.527,0,120,3.6294,11.6667,-2.65106
5968,16.3507,499.933,0,120,4.16611,14.1667,10.15
5969,16.3534,475.8,0,120,3.965,15.8333,1.3131
5970,16.3562,478.264,0,120,3.98553,15.8333,-2.62348
5971,16.3589,472.963,0,120,3.94135,15.8333,2.08163
5972,16.3616,401.442,0,120,3.34535,15.8333,-2.54725
5973,16.3644,384.856,0,120,3.20713,14.1667,4.93698
5974,16.3671,495.622,0,120,4.13018,19.1667,2.47101
5975,16.3699,471.413,0,120,3.92844,19.1667,-14.119
5976,16.3726,364.108,0,120,3.03423,15,12.0487
5977,16.3753,490.357,0,120,4.0863,19.1667,-5.32852
5978,16.3781,391.755,0,120,3.26462,15.8333,0.863445
5979,16.3808,429.88,0,120,3.58233,18.3333,3.27703
5980,16.3836,505.646,0,120,4.21372,19.1667,-5.6781
5981,16.3863,326.363,0,120,2.71969,19.1667,8.59756
5982,16.389,531.244,0,120,4.42703,20,-5.04686
5983,16.3918,365.335,0,120,3.04446,20,7.63971
5984,16.3945,480.767,0,120,4.00639,24.1667,-3.40298
5985,16.3973,426.605,0,120,3.55504,24.1667,-4.12606
5986,16.4,447.49,0,120,3.72908,23.3333,-3.93781
5987,16.4027,550.987,0,120,4.59156,20.8333,6.33816
5988,16.4055,365.213,0,120,3.04344,24.1667,4.15971
5989,16.4082,448.073,0,120,3.73394,28.3333,-3.50374
5990,16.411,415.064,0,120,3.45887,25.8333,-3.00773
5991,16.4137,422.972,0,120,3.52477,22.5,12.4929
5992,16.4164,473.19,0,120,3.94325,19.1667,-13.858
5993,16.4192,482.318,0,120,4.01932,20.8333,-4.73922
5994,16.4219,425.269,0,120,3.54391,20.8333,9.70224
5995,16.4247,387.781,0,120,3.23151,20,5.9715
5996,16.4274,565.36,0,120,4.71133,21.6667,-4.52457
5997,16.4301,445.561,0,120,3.71301,17.5,-5.26014
5998,16.4329,521.734,0,120,4.34778,15,3.83988
5999,16.4356,400.259,0,120,3.33549,16.6667,-3.1903
6000,16.4384,468.054,0,120,3.90045,22.5,3.39749
6001,16.4411,378.059,0,120,3.1505,24.1667,2.31204
6002,16.4438,508.702,0,120,4.23918,25,8.51299
6003,16.4466,530.613,0,120,4.42178,22.5,-11.8129
6004,16.4493,340.435,0,120,2.83695,28.3333,6.93117
6005,16.4521,502.132,0,120,4.18443,29.1667,-13.8511
6006,16.4548,506.375,0,120,4.21979,25,11.7205
6007,16.4575,503.256,0,120,4.1938,18.3333,-3.45543
6008,16.4603,416.458,0,120,3.47048,16.6667,9.98776
6009,16.463,442.755,0,120,3.68962,16.6667,-3.4617
6010,16.4658,482.335,0,120,4.01946,17.5,-6.16101
6011,16.4685,399.049,0,120,3.32541,19.1667,9.94764
6012,16.4712,501.911,0,120,4.18259,22.5,-9.82053
6013,16.474,437.962,0,120,3.64968,17.5,8.81704
6014,16.4767,381.059,0,120,3.1755,20.8333,4.16377
6015,16.4795,494.258,0,120,4.11882,14.1667,-8.8203
6016,16.4822,421.311,0,120,3.51093,15,4.99213
6017,16.4849,426.364,0,120,3.55303,20.8333,2.44867
6018,16.4877,540.151,0,120,4.50126,23.3333,-7.55225
6019,16.4904,476.75,0,120,3.97292,23.3333,1.00127
6020,16.4932,485.612,0,120,4.04677,24.1667,0.819537
6021,16.4959,419.487,0,120,3.49573,20.8333,0.780337
6022,16.4986,448.848,0,120,3.7404,25.8333,-0.134131
6023,16.5014,407.993,0,120,3.39995,25,-5.9676
6024,16.5041,406.963,0,120,3.39135,22.5,5.82949
6025,16.5068,437.743,0,120,3.64786,20,1.3817
6026,16.5096,463.266,0,120,3.86055,22.5,0.0789134
6027,16.5123,503.82,0,120,4.1985,22.5,-8.20764
6028,16.5151,484.125,0,120,4.03438,27.5,-2.11313
6029,16.5178,467.191,0,120,3.89326,25,6.45083
6030,16.5205,460.252,0,120,3.83543,24.1667,5.01015
6031,16.5233,492.26,0,120,4.10217,25,-1.68822
6032,16.526,464.732,0,120,3.87277,23.3333,3.84851
6033,16.5288,402.319,0,120,3.35266,20,-0.11128
6034,16.5315,449.369,0,120,3.74474,20,11.6947
6035,16.5342,457.181,0,120,3.80984,28.3333,-9.82279
6036,16.537,493.724,0,120,4.11437,25,-3.0266
6037,16.5397,418.627,0,120,3.48856,27.5,1.33404
6038,16.5425,473.316,0,120,3.9443,25.8333,-0.30928
6039,16.5452,456.638,0,120,3.80531,24.1667,1.95788
6040,16.5479,481.583,0,120,4.01319,20.8333,-4.32237
6041,16.5507,392.648,0,120,3.27207,20.8333,4.06165
6042,16.5534,456.088,0,120,3.80073,25.8333,-0.809893
6043,16.5562,444.402,0,120,3.70335,24.1667,-10.5984
6044,16.5589,422.17,0,120,3.51808,24.1667,-0.916776
6045,16.5616,510.816,0,120,4.2568,20.8333,12.5279
6046,16.5644,495.337,0,120,4.12781,22.5,-2.05071
6047,16.5671,461.541,0,120,3.84618,26.6667,-3.91101
6048,16.5699,376.108,0,120,3.13424,22.5,15.0442
6049,16.5726,490.999,0,120,4.09165,23.3333,-12.1069
6050,16.5753,429.763,0,120,3.58136,25,4.00434
6051,16.5781,410.964,0,120,3.4247,25.8333,5.56085
6052,16.5808,463.095,0,120,3.85913,21.6667,-9.61714
6053,16.5836,490.555,0,120,4.08796,21.6667,4.83752
6054,16.5863,445.269,0,120,3.71058,19.1667,-11.9546
6055,16.589,354.782,0,120,2.95652,19.1667,15.4755
6056,16.5918,448.559,0,120,3.738,22.5,-12.7617
6057,16.5945,473.971,0,120,3.94975,19.1667,5.66505
6058,16.5973,436.667,0,120,3.63889,18.3333,2.36618
6059,16.6,434.513,0,120,3.62095,26.6667,4.13506
6060,16.6027,486.649,0,120,4.05541,30.8333,-3.68125
6061,16.6055,527.189,0,120,4.39324,27.5,6.20631
6062,16.6082,469.358,0,120,3.91132,21.6667,-3.39255
6063,16.611,425.677,0,120,3.54731,20.8333,-2.00941
6064,16.6137,425.648,0,120,3.54707,19.1667,6.09042
6065,16.6164,396.063,0,120,3.30052,16.6667,3.10871
6066,16.6192,522.953,0,120,4.35794,20.8333,-12.7607
6067,16.6219,367.255,0,120,3.06046,16.6667,-4.07998
6068,16.6247,321.532,0,121,2.65729,14.0496,28.1983
6069,16.6274,468.55,0,121,3.87231,16.5289,-17.5702
6070,16.6301,510.17,0,121,4.21628,14.0496,0.742041
6071,16.6329,433.164,0,121,3.57987,14.0496,0.943689
6072,16.6356,454.625,0,121,3.75723,14.876,-5.5411
6073,16.6384,373.432,0,121,3.08621,16.5289,9.52086
6074,16.6411,472.484,0,121,3.90483,14.0496,2.03616
6075,16.6438,444.563,0,121,3.67407,13.2231,2.94619
6076,16.6466,468.71,0,121,3.87364,11.5702,-1.51979
6077,16.6493,486.456,0,121,4.0203,10.7438,1.55407
6078,16.6521,455.782,0,121,3.7668,11.5702,-6.3055
6079,16.6548,560.246,0,121,4.63014,13.2231,2.98676
6080,16.6575,488.627,0,121,4.03824,12.3967,-2.21177
6081,16.6603,433.967,0,121,3.5865,8.26446,-1.2076
6082,16.663,518.641,0,121,4.28629,15.7025,-3.30419
6083,16.6658,431.3,0,121,3.56447,19.8347,-0.569827
6084,16.6685,454.094,0,121,3.75285,20.6612,3.04486
6085,16.6712,369.446,0,121,3.05328,21.4876,3.34782
6086,16.674,487.26,0,121,4.02695,23.1405,8.44235
6087,16.6767,445.467,0,121,3.68154,22.314,-9.58191
6088,16.6795,460.197,0,121,3.80328,16.5289,-7.83415
6089,16.6822,502.006,0,121,4.14881,14.0496,14.7079
6090,16.6849,486.792,0,121,4.02307,8.26446,-14.4907
6091,16.6877,426.276,0,121,3.52295,14.0496,2.47378
6092,16.6904,377.065,0,121,3.11624,11.5702,13.9015
6093,16.6932,437.885,0,121,3.61889,19.8347,2.13843
6094,16.6959,384.355,0,121,3.17648,23.1405,-2.8621
6095,16.6986,464.895,0,121,3.84211,21.4876,1.92812
6096,16.7014,450.319,0,121,3.72165,21.4876,-7.30155
6097,16.7041,393.927,0,121,3.25559,23.1405,7.04454
6098,16.7068,499.564,0,121,4.12863,28.0992,1.45321
6099,16.7096,383.329,0,121,3.16801,28.0992,1.24448
6100,16.7123,532.651,0,121,4.40207,28.9256,-10.6724
6101,16.7151,268.733,0,121,2.22094,23.1405,6.61571
6102,16.7178,519.445,0,121,4.29293,21.4876,-1.49452
6103,16.7205,321.464,0,121,2.65673,18.1818,14.9313
6104,16.7233,506.164,0,121,4.18317,17.3554,-23.9869
6105,16.726,392.669,0,121,3.2452,14.876,11.0986
6106,16.7288,505.616,0,121,4.17864,15.7025,10.9561
6107,16.7315,362,0,121,2.99174,19.0083,-6.52762
6108,16.7342,486.608,0,121,4.02155,21.4876,9.98168
6109,16.737,427.196,0,121,3.53054,20.6612,-6.92092
6110,16.7397,477.157,0,121,3.94345,25.6198,3.00791
6111,16.7425,518.989,0,121,4.28916,21.4876,-1.12111
6112,16.7452,413.472,0,121,3.41712,19.8347,-11.3797
6113,16.7479,539.706,0,121,4.46038,17.3554,-1.54916
6114,16.7507,345.802,0,121,2.85787,23.9669,9.5729
6115,16.7534,496.451,0,121,4.1029,22.314,0.0606185
6116,16.7562,427.655,0,121,3.53434,21.4876,9.33465
6117,16.7589,555.39,0,121,4.59,14.0496,-7.91132
6118,16.7616,414.386,0,121,3.42468,12.3967,-7.7833
6119,16.7644,487.824,0,121,4.0316,16.5289,2.71819
6120,16.7671,412.516,0,121,3.40922,16.5289,6.48605
6121,16.7699,514.755,0,121,4.25418,18.1818,4.20145
6122,16.7726,423.7,0,121,3.50166,19.8347,-11.287
6123,16.7753,365.011,0,121,3.01662,21.4876,6.21018
6124,16.7781,540.221,0,121,4.46463,23.9669,-0.879805
6125,16.7808,340.671,0,121,2.81547,28.9256,4.14706
6126,16.7836,549.569,0,121,4.54189,30.5785,-2.32032
6127,16.7863,457.606,0,121,3.78187,33.0579,-1.34753
6128,16.789,435.558,0,121,3.59965,30.5785,-5.84163
6129,16.7918,521.85,0,121,4.31281,33.8843,11.425
6130,16.7945,483.486,0,121,3.99575,33.0579,-7.35145
6131,16.7973,354.204,0,121,2.92731,31.405,11.0007
